date,cpi_index,monthly_inflation
2010-03-01,105.07012750146394,0.00041571484472902043
2010-04-01,105.11380671320387,0.00041571484472902043
2010-05-01,105.15750408304052,0.00041571484472902043
2010-06-01,105.2012196185225,0.00041571484472902043
2010-07-01,105.24495332720151,0.00041571484472902043
2010-08-01,105.28870521663245,0.00041571484472902043
2010-09-01,105.3324752943733,0.00041571484472902043
2010-10-01,105.37626356798522,0.00041571484472902043
2010-11-01,105.4200700450325,0.00041571484472902043
2010-12-01,105.4638947330826,0.00041571484472902043
2011-01-01,105.6725372822423,0.001978331538843303
2011-02-01,105.88159259553736,0.001978331538843303
2011-03-01,106.09106148955206,0.001978331538843303
2011-04-01,106.30094478248621,0.001978331538843303
2011-05-01,106.51124329415825,0.001978331538843303
2011-06-01,106.7219578460085,0.001978331538843303
2011-07-01,106.93308926110235,0.001978331538843303
2011-08-01,107.14463836413354,0.001978331538843303
2011-09-01,107.35660598142726,0.001978331538843303
2011-10-01,107.5689929409435,0.001978331538843303
2011-11-01,107.78180007228018,0.001978331538843303
2011-12-01,107.99502820667647,0.001978331538843303
2012-01-01,108.46079743240719,0.004312876559829704
2012-02-01,108.92857546331386,0.004312876559829704
2012-03-01,109.39837096312523,0.004312876559829704
2012-04-01,109.87019263293566,0.004312876559829704
2012-05-01,110.34404921136621,0.004312876559829704
2012-06-01,110.81994947472661,0.004312876559829704
2012-07-01,111.29790223717767,0.004312876559829704
2012-08-01,111.77791635089461,0.004312876559829704
2012-09-01,112.260000706231,0.004312876559829704
2012-10-01,112.74416423188336,0.004312876559829704
2012-11-01,113.23041589505664,0.004312876559829704
2012-12-01,113.71876470163019,0.004312876559829704
2013-01-01,114.11843988557375,0.0035145930840192463
2013-02-01,114.51951976515466,0.0035145930840192463
2013-03-01,114.92200927730647,0.0035145930840192463
2013-04-01,115.32591337631409,0.0035145930840192463
2013-05-01,115.73123703387469,0.0035145930840192463
2013-06-01,116.13798523915894,0.0035145930840192463
2013-07-01,116.54616299887242,0.0035145930840192463
2013-08-01,116.95577533731723,0.0035145930840192463
2013-09-01,117.36682729645388,0.0035145930840192463
2013-10-01,117.77932393596328,0.0035145930840192463
2013-11-01,118.19327033330907,0.0035145930840192463
2013-12-01,118.60867158380013,0.0035145930840192463
2014-01-01,119.02553280065327,0.0035145930840192463
2014-02-01,119.44385911505614,0.0035145930840192463
2014-03-01,119.8636556762305,0.0035145930840192463
2014-04-01,120.28492765149544,0.0035145930840192463
2014-05-01,120.70768022633114,0.0035145930840192463
2014-06-01,121.1319186044426,0.0035145930840192463
2014-07-01,121.55764800782376,0.0035145930840192463
2014-08-01,121.9848736768217,0.0035145930840192463
2014-09-01,122.41360087020122,0.0035145930840192463
2014-10-01,122.84383486520953,0.0035145930840192463
2014-11-01,123.2755809576412,0.0035145930840192463
2014-12-01,123.70884446190338,0.0035145930840192463
2015-01-01,124.1535451494589,0.0035947364110451296
2015-02-01,124.599844418768,0.0035947364110451296
2015-03-01,125.0477480163107,0.0035947364110451296
2015-04-01,125.49726170922413,0.0035947364110451296
2015-05-01,125.94839128537674,0.0035947364110451296
2015-06-01,126.40114255344285,0.0035947364110451296
2015-07-01,126.85552134297743,0.0035947364110451296
2015-08-01,127.31153350449114,0.0035947364110451296
2015-09-01,127.76918490952572,0.0035947364110451296
2015-10-01,128.22848145072956,0.0035947364110451296
2015-11-01,128.68942904193352,0.0035947364110451296
2015-12-01,129.15203361822716,0.0035947364110451296
2016-01-01,129.47055737477135,0.0024662697723036864
2016-02-01,129.78986669682806,0.0024662697723036864
2016-03-01,130.10996352181377,0.0024662697723036864
2016-04-01,130.43084979192315,0.0024662697723036864
2016-05-01,130.75252745414085,0.0024662697723036864
2016-06-01,131.0749984602533,0.0024662697723036864
2016-07-01,131.3982647668606,0.0024662697723036864
2016-08-01,131.72232833538826,0.0024662697723036864
2016-09-01,132.04719113209927,0.0024662697723036864
2016-10-01,132.37285512810598,0.0024662697723036864
2016-11-01,132.69932229938198,0.0024662697723036864
2016-12-01,133.0265946267741,0.0024662697723036864
2017-01-01,133.28976533442918,0.001978331538843303
2017-02-01,133.5534566809953,0.001978331538843303
2017-03-01,133.81766969646887,0.001978331538843303
2017-04-01,134.0824054128839,0.001978331538843303
2017-05-01,134.3476648643162,0.001978331538843303
2017-06-01,134.61344908688721,0.001978331538843303
2017-07-01,134.87975911876828,0.001978331538843303
2017-08-01,135.14659600018453,0.001978331538843303
2017-09-01,135.413960773419,0.001978331538843303
2017-10-01,135.68185448281676,0.001978331538843303
2017-11-01,135.95027817478888,0.001978331538843303
2017-12-01,136.2192328978166,0.001978331538843303
2018-01-01,136.38834740220338,0.0012414877164492744
2018-02-01,136.55767186017002,0.0012414877164492744
2018-03-01,136.72720653237133,0.0012414877164492744
2018-04-01,136.8969516797857,0.0012414877164492744
2018-05-01,137.06690756371552,0.0012414877164492744
2018-06-01,137.23707444578756,0.0012414877164492744
2018-07-01,137.40745258795343,0.0012414877164492744
2018-08-01,137.57804225248995,0.0012414877164492744
2018-09-01,137.74884370199956,0.0012414877164492744
2018-10-01,137.91985719941067,0.0012414877164492744
2018-11-01,138.09108300797817,0.0012414877164492744
2018-12-01,138.26252139128374,0.0012414877164492744
2019-01-01,138.5360504979921,0.001978331538843303
2019-02-01,138.81012073595906,0.001978331538843303
2019-03-01,139.08473317572165,0.001978331538843303
2019-04-01,139.35988888993478,0.001978331538843303
2019-05-01,139.63558895337545,0.001978331538843303
2019-06-01,139.91183444294686,0.001978331538843303
2019-07-01,140.18862643768276,0.001978331538843303
2019-08-01,140.46596601875154,0.001978331538843303
2019-09-01,140.74385426946054,0.001978331538843303
2019-10-01,141.02229227526018,0.001978331538843303
2019-11-01,141.3012811237483,0.001978331538843303
2019-12-01,141.5808219046744,0.001978331538843303
2020-01-01,141.9185102835708,0.0023851279739270925
2020-02-01,142.25700409246622,0.0023851279739270925
2020-03-01,142.59630525241423,0.0023851279739270925
2020-04-01,142.9364156890504,0.0023851279739270925
2020-05-01,143.27733733260322,0.0023851279739270925
2020-06-01,143.619072117905,0.0023851279739270925
2020-07-01,143.96162198440288,0.0023851279739270925
2020-08-01,144.3049888761698,0.0023851279739270925
2020-09-01,144.6491747419156,0.0023851279739270925
2020-10-01,144.994181534998,0.0023851279739270925
2020-11-01,145.3400112134338,0.0023851279739270925
2020-12-01,145.68666573990984,0.0023851279739270925
2021-01-01,145.72303742233024,0.00024965690741618474
2021-02-01,145.7594181851924,0.00024965690741618474
2021-03-01,145.7958080307633,0.00024965690741618474
2021-04-01,145.8322069613105,0.00024965690741618474
2021-05-01,145.86861497910215,0.00024965690741618474
2021-06-01,145.90503208640692,0.00024965690741618474
2021-07-01,145.94145828549406,0.00024965690741618474
2021-08-01,145.97789357863343,0.00024965690741618474
2021-09-01,146.0143379680954,0.00024965690741618474
2021-10-01,146.05079145615093,0.00024965690741618474
2021-11-01,146.08725404507157,0.00024965690741618474
2021-12-01,146.12372573712938,0.00024965690741618474
2022-01-01,146.3171430429983,0.001323654354508319
2022-02-01,146.5108163665264,0.001323654354508319
2022-03-01,146.70474604659253,0.001323654354508319
2022-04-01,146.89893242252415,0.001323654354508319
2022-05-01,147.09337583409786,0.001323654354508319
2022-06-01,147.28807662154,0.001323654354508319
2022-07-01,147.48303512552727,0.001323654354508319
2022-08-01,147.67825168718727,0.001323654354508319
2022-09-01,147.8737266480992,0.001323654354508319
2022-10-01,148.06946035029432,0.001323654354508319
2022-11-01,148.2654531362567,0.001323654354508319
2022-12-01,148.46170534892366,0.001323654354508319
2023-01-01,148.69474720618913,0.001569710227413701
2023-02-01,148.9281548716414,0.001569710227413701
2023-03-01,149.16192891949328,0.001569710227413701
2023-04-01,149.39606992485895,0.001569710227413701
2023-05-01,149.63057846375543,0.001569710227413701
2023-06-01,149.86545511310382,0.001569710227413701
2023-07-01,150.10070045073087,0.001569710227413701
2023-08-01,150.33631505537033,0.001569710227413701
2023-09-01,150.57229950666445,0.001569710227413701
2023-10-01,150.80865438516526,0.001569710227413701
2023-11-01,151.04538027233616,0.001569710227413701
2023-12-01,151.28247775055323,0.001569710227413701
2024-01-01,151.54470759521647,0.00173337883251512
2024-02-01,151.80739198354172,0.00173337883251512
2024-03-01,152.0705317034253,0.00173337883251512
2024-04-01,152.33412754412933,0.00173337883251512
2024-05-01,152.59818029628397,0.00173337883251512
2024-06-01,152.8626907518899,0.00173337883251512
2024-07-01,153.1276597043205,0.00173337883251512
2024-08-01,153.39308794832456,0.00173337883251512
2024-09-01,153.65897628002833,0.00173337883251512
2024-10-01,153.92532549693806,0.00173337883251512
2024-11-01,154.19213639794245,0.00173337883251512
2024-12-01,154.45940978331492,0.00173337883251512
2025-01-01,154.67654061866557,0.0014057468926966799
2025-02-01,154.89397668501334,0.0014057468926966799
2025-03-01,155.11171841143573,0.0014057468926966799
2025-04-01,155.32976622761345,0.0014057468926966799
2025-05-01,155.54812056383122,0.0014057468926966799
2025-06-01,155.76678185097865,0.0014057468926966799
2025-07-01,155.98575052055102,0.0014057468926966799
2025-08-01,156.20502700465025,0.0014057468926966799
2025-09-01,156.42461173598565,0.0014057468926966799
2025-10-01,156.6445051478748,0.0014057468926966799
2025-11-01,156.86470767424444,0.0014057468926966799
2025-12-01,157.08521974963128,0.0014057468926966799
2026-01-01,157.3446587613778,0.0016515813019202241
2026-02-01,157.6045262577451,0.0016515813019202241
2026-03-01,157.86482294641038,0.0016515813019202241
2026-04-01,158.12554953621964,0.0016515813019202241
2026-05-01,158.3867067371895,0.0016515813019202241
2026-06-01,158.64829526050937,0.0016515813019202241
2026-07-01,158.91031581854315,0.0016515813019202241
2026-08-01,159.1727691248313,0.0016515813019202241
2026-09-01,159.43565589409272,0.0016515813019202241
2026-10-01,159.69897684222678,0.0016515813019202241
2026-11-01,159.9627326863152,0.0016515813019202241
2026-12-01,160.22692414462398,0.0016515813019202241
2027-01-01,160.49155193660542,0.0016515813019202241
2027-02-01,160.75661678290007,0.0016515813019202241
2027-03-01,161.02211940533866,0.0016515813019202241
2027-04-01,161.2880605269441,0.0016515813019202241
2027-05-01,161.55444087193337,0.0016515813019202241
2027-06-01,161.82126116571962,0.0016515813019202241
2027-07-01,162.08852213491406,0.0016515813019202241
2027-08-01,162.35622450732797,0.0016515813019202241
2027-09-01,162.62436901197464,0.0016515813019202241
2027-10-01,162.8929563790714,0.0016515813019202241
2027-11-01,163.16198734004158,0.0016515813019202241
2027-12-01,163.43146262751654,0.0016515813019202241
2028-01-01,163.70138297533762,0.0016515813019202241
2028-02-01,163.97174911855817,0.0016515813019202241
2028-03-01,164.24256179344553,0.0016515813019202241
2028-04-01,164.51382173748306,0.0016515813019202241
2028-05-01,164.7855296893721,0.0016515813019202241
2028-06-01,165.0576863890341,0.0016515813019202241
2028-07-01,165.33029257761245,0.0016515813019202241
2028-08-01,165.60334899747463,0.0016515813019202241
2028-09-01,165.87685639221422,0.0016515813019202241
2028-10-01,166.15081550665292,0.0016515813019202241
2028-11-01,166.4252270868425,0.0016515813019202241
2028-12-01,166.70009188006696,0.0016515813019202241
2029-01-01,166.97541063484448,0.0016515813019202241
2029-02-01,167.25118410092944,0.0016515813019202241
2029-03-01,167.52741302931454,0.0016515813019202241
2029-04-01,167.80409817223284,0.0016515813019202241
2029-05-01,168.08124028315967,0.0016515813019202241
2029-06-01,168.3588401168149,0.0016515813019202241
2029-07-01,168.6368984291648,0.0016515813019202241
2029-08-01,168.91541597742423,0.0016515813019202241
2029-09-01,169.1943935200586,0.0016515813019202241
2029-10-01,169.47383181678606,0.0016515813019202241
2029-11-01,169.75373162857943,0.0016515813019202241
2029-12-01,170.03409371766838,0.0016515813019202241
2030-01-01,170.31491884754143,0.0016515813019202241
2030-02-01,170.59620778294808,0.0016515813019202241
2030-03-01,170.8779612899009,0.0016515813019202241
2030-04-01,171.16018013567754,0.0016515813019202241
2030-05-01,171.4428650888229,0.0016515813019202241
2030-06-01,171.72601691915125,0.0016515813019202241
2030-07-01,172.00963639774815,0.0016515813019202241
2030-08-01,172.29372429697278,0.0016515813019202241
2030-09-01,172.57828139045986,0.0016515813019202241
2030-10-01,172.86330845312187,0.0016515813019202241
2030-11-01,173.14880626115112,0.0016515813019202241
2030-12-01,173.43477559202185,0.0016515813019202241
2031-01-01,173.72121722449236,0.0016515813019202241
2031-02-01,174.00813193860716,0.0016515813019202241
2031-03-01,174.29552051569902,0.0016515813019202241
2031-04-01,174.5833837383912,0.0016515813019202241
2031-05-01,174.8717223905995,0.0016515813019202241
2031-06-01,175.1605372575344,0.0016515813019202241
2031-07-01,175.44982912570325,0.0016515813019202241
2031-08-01,175.73959878291237,0.0016515813019202241
2031-09-01,176.02984701826918,0.0016515813019202241
2031-10-01,176.32057462218444,0.0016515813019202241
2031-11-01,176.61178238637427,0.0016515813019202241
2031-12-01,176.90347110386242,0.0016515813019202241
2032-01-01,177.19564156898235,0.0016515813019202241
2032-02-01,177.48829457737943,0.0016515813019202241
2032-03-01,177.78143092601314,0.0016515813019202241
2032-04-01,178.07505141315917,0.0016515813019202241
2032-05-01,178.36915683841164,0.0016515813019202241
2032-06-01,178.66374800268522,0.0016515813019202241
2032-07-01,178.95882570821743,0.0016515813019202241
2032-08-01,179.25439075857074,0.0016515813019202241
2032-09-01,179.5504439586347,0.0016515813019202241
2032-10-01,179.84698611462827,0.0016515813019202241
2032-11-01,180.1440180341019,0.0016515813019202241
2032-12-01,180.44154052593979,0.0016515813019202241
2033-01-01,180.7395544003621,0.0016515813019202241
2033-02-01,181.0380604689271,0.0016515813019202241
2033-03-01,181.3370595445335,0.0016515813019202241
2033-04-01,181.63655244142245,0.0016515813019202241
2033-05-01,181.93653997517995,0.0016515813019202241
2033-06-01,182.23702296273902,0.0016515813019202241
2033-07-01,182.5380022223819,0.0016515813019202241
2033-08-01,182.83947857374224,0.0016515813019202241
2033-09-01,183.14145283780746,0.0016515813019202241
2033-10-01,183.4439258369209,0.0016515813019202241
2033-11-01,183.74689839478398,0.0016515813019202241
2033-12-01,184.05037133645865,0.0016515813019202241
2034-01-01,184.35434548836943,0.0016515813019202241
2034-02-01,184.65882167830577,0.0016515813019202241
2034-03-01,184.9638007354243,0.0016515813019202241
2034-04-01,185.269283490251,0.0016515813019202241
2034-05-01,185.57527077468367,0.0016515813019202241
2034-06-01,185.88176342199392,0.0016515813019202241
2034-07-01,186.18876226682966,0.0016515813019202241
2034-08-01,186.49626814521721,0.0016515813019202241
2034-09-01,186.80428189456376,0.0016515813019202241
2034-10-01,187.11280435365944,0.0016515813019202241
2034-11-01,187.4218363626798,0.0016515813019202241
2034-12-01,187.73137876318796,0.0016515813019202241
2035-01-01,188.04143239813695,0.0016515813019202241
2035-02-01,188.351998111872,0.0016515813019202241
2035-03-01,188.6630767501329,0.0016515813019202241
2035-04-01,188.97466916005615,0.0016515813019202241
2035-05-01,189.28677619017745,0.0016515813019202241
2035-06-01,189.5993986904339,0.0016515813019202241
2035-07-01,189.91253751216635,0.0016515813019202241
2035-08-01,190.22619350812167,0.0016515813019202241
2035-09-01,190.54036753245515,0.0016515813019202241
2035-10-01,190.85506044073276,0.0016515813019202241
2035-11-01,191.17027308993352,0.0016515813019202241
2035-12-01,191.48600633845183,0.0016515813019202241
2036-01-01,191.8022610460998,0.0016515813019202241
2036-02-01,192.11903807410957,0.0016515813019202241
2036-03-01,192.43633828513566,0.0016515813019202241
2036-04-01,192.7541625432574,0.0016515813019202241
2036-05-01,193.07251171398113,0.0016515813019202241
2036-06-01,193.3913866642427,0.0016515813019202241
2036-07-01,193.71078826240978,0.0016515813019202241
2036-08-01,194.0307173782842,0.0016515813019202241
2036-09-01,194.35117488310436,0.0016515813019202241
2036-10-01,194.67216164954752,0.0016515813019202241
2036-11-01,194.9936785517323,0.0016515813019202241
2036-12-01,195.315726465221,0.0016515813019202241
2037-01-01,195.6383062670219,0.0016515813019202241
2037-02-01,195.96141883559187,0.0016515813019202241
2037-03-01,196.28506505083848,0.0016515813019202241
2037-04-01,196.60924579412264,0.0016515813019202241
2037-05-01,196.93396194826084,0.0016515813019202241
2037-06-01,197.25921439752767,0.0016515813019202241
2037-07-01,197.5850040276581,0.0016515813019202241
2037-08-01,197.91133172585,0.0016515813019202241
2037-09-01,198.23819838076656,0.0016515813019202241
2037-10-01,198.5656048825386,0.0016515813019202241
2037-11-01,198.89355212276706,0.0016515813019202241
2037-12-01,199.2220409945255,0.0016515813019202241
2038-01-01,199.55107239236247,0.0016515813019202241
2038-02-01,199.8806472123038,0.0016515813019202241
2038-03-01,200.21076635185537,0.0016515813019202241
2038-04-01,200.54143071000522,0.0016515813019202241
2038-05-01,200.87264118722618,0.0016515813019202241
2038-06-01,201.20439868547834,0.0016515813019202241
2038-07-01,201.53670410821138,0.0016515813019202241
2038-08-01,201.86955836036714,0.0016515813019202241
2038-09-01,202.20296234838202,0.0016515813019202241
2038-10-01,202.5369169801895,0.0016515813019202241
2038-11-01,202.87142316522255,0.0016515813019202241
2038-12-01,203.20648181441618,0.0016515813019202241
2039-01-01,203.54209384020987,0.0016515813019202241
2039-02-01,203.87826015655006,0.0016515813019202241
2039-03-01,204.21498167889263,0.0016515813019202241
2039-04-01,204.55225932420547,0.0016515813019202241
2039-05-01,204.89009401097087,0.0016515813019202241
2039-06-01,205.22848665918806,0.0016515813019202241
2039-07-01,205.56743819037575,0.0016515813019202241
2039-08-01,205.90694952757462,0.0016515813019202241
2039-09-01,206.2470215953498,0.0016515813019202241
2039-10-01,206.5876553197934,0.0016515813019202241
2039-11-01,206.92885162852713,0.0016515813019202241
2039-12-01,207.27061145070462,0.0016515813019202241
2040-01-01,207.61293571701418,0.0016515813019202241
2040-02-01,207.95582535968117,0.0016515813019202241
2040-03-01,208.2992813124706,0.0016515813019202241
2040-04-01,208.64330451068972,0.0016515813019202241
2040-05-01,208.98789589119042,0.0016515813019202241
2040-06-01,209.33305639237196,0.0016515813019202241
2040-07-01,209.6787869541834,0.0016515813019202241
2040-08-01,210.02508851812624,0.0016515813019202241
2040-09-01,210.37196202725693,0.0016515813019202241
2040-10-01,210.7194084261894,0.0016515813019202241
2040-11-01,211.06742866109778,0.0016515813019202241
2040-12-01,211.41602367971882,0.0016515813019202241
2041-01-01,211.76519443135456,0.0016515813019202241
2041-02-01,212.1149418668749,0.0016515813019202241
2041-03-01,212.4652669387201,0.0016515813019202241
2041-04-01,212.81617060090358,0.0016515813019202241
2041-05-01,213.1676538090143,0.0016515813019202241
2041-06-01,213.51971752021947,0.0016515813019202241
2041-07-01,213.87236269326715,0.0016515813019202241
2041-08-01,214.22559028848886,0.0016515813019202241
2041-09-01,214.57940126780215,0.0016515813019202241
2041-10-01,214.9337965947133,0.0016515813019202241
2041-11-01,215.28877723431987,0.0016515813019202241
2041-12-01,215.64434415331334,0.0016515813019202241
2042-01-01,216.0004983199818,0.0016515813019202241
2042-02-01,216.35724070421253,0.0016515813019202241
2042-03-01,216.71457227749465,0.0016515813019202241
2042-04-01,217.0724940129218,0.0016515813019202241
2042-05-01,217.43100688519473,0.0016515813019202241
2042-06-01,217.790111870624,0.0016515813019202241
2042-07-01,218.14980994713264,0.0016515813019202241
2042-08-01,218.51010209425877,0.0016515813019202241
2042-09-01,218.87098929315832,0.0016515813019202241
2042-10-01,219.23247252660767,0.0016515813019202241
2042-11-01,219.59455277900636,0.0016515813019202241
2042-12-01,219.9572310363797,0.0016515813019202241
2043-01-01,220.32050828638154,0.0016515813019202241
2043-02-01,220.6843855182969,0.0016515813019202241
2043-03-01,221.04886372304466,0.0016515813019202241
2043-04-01,221.41394389318035,0.0016515813019202241
2043-05-01,221.77962702289872,0.0016515813019202241
2043-06-01,222.14591410803658,0.0016515813019202241
2043-07-01,222.51280614607538,0.0016515813019202241
2043-08-01,222.88030413614405,0.0016515813019202241
2043-09-01,223.2484090790216,0.0016515813019202241
2043-10-01,223.61712197713996,0.0016515813019202241
2043-11-01,223.98644383458662,0.0016515813019202241
2043-12-01,224.35637565710744,0.0016515813019202241
2044-01-01,224.72691845210932,0.0016515813019202241
2044-02-01,225.09807322866297,0.0016515813019202241
2044-03-01,225.46984099750568,0.0016515813019202241
2044-04-01,225.84222277104408,0.0016515813019202241
2044-05-01,226.21521956335684,0.0016515813019202241
2044-06-01,226.58883239019747,0.0016515813019202241
2044-07-01,226.96306226899705,0.0016515813019202241
2044-08-01,227.33791021886708,0.0016515813019202241
2044-09-01,227.7133772606022,0.0016515813019202241
2044-10-01,228.08946441668292,0.0016515813019202241
2044-11-01,228.46617271127852,0.0016515813019202241
2044-12-01,228.84350317024973,0.0016515813019202241
2045-01-01,229.22145682115163,0.0016515813019202241
2045-02-01,229.60003469323635,0.0016515813019202241
2045-03-01,229.97923781745592,0.0016515813019202241
2045-04-01,230.3590672264651,0.0016515813019202241
2045-05-01,230.7395239546241,0.0016515813019202241
2045-06-01,231.12060903800153,0.0016515813019202241
2045-07-01,231.5023235143771,0.0016515813019202241
2045-08-01,231.88466842324453,0.0016515813019202241
2045-09-01,232.26764480581434,0.0016515813019202241
2045-10-01,232.65125370501667,0.0016515813019202241
2045-11-01,233.03549616550418,0.0016515813019202241
2045-12-01,233.42037323365483,0.0016515813019202241
